,fdc_id,data_type,description,food_category_id,publication_date,brand_owner,brand_name,subbrand_name,gtin_upc,ingredients,not_a_significant_source_of,serving_size,serving_size_unit,household_serving_fulltext,branded_food_category,data_source,package_weight,modified_date,available_date,market_country,discontinued_date,preparation_state_code,trade_channel,short_description,nutrient_id,amount,data_points,derivation_id,min,max,median,loq,footnote,min_year_acquired,nutrient_name,unit_name
74400,1773481,branded_food,"ORGANIC PROTEIN BAR, CHOCOLATE COATED CRUNCH",,2021-06-17,hipsquare,SQUARE ORGANICS,,858236003018,"ORGANIC COCONUT NECTAR, ORGANIC WHOLE GRAIN BROWN RICE PROTEIN, ORGANIC DARK CHOCOLATE (ORGANIC COCOA LIQUOR, ORGANIC DRIED CANE SYRUP, ORGANIC COCOA BUTTER), ORGANIC COCONUT OIL, ORGANIC OATS, ORGANIC COCOA LIQUOR, ORGANIC BROWN RICE CRISPS (ORGANIC BROWN RICE, ORGANIC BROWN RICE SYRUP, SEA SALT), SUNFLOWER LECITHIN, SEA SALT.",,48.0,g,,En. tyčinky,LI,48 g,2017-07-14,2021-06-17,United States,,,,,1004,18.75,,70.0,,,,,,,Lipid (tuk),G
74401,1773481,branded_food,"ORGANIC PROTEIN BAR, CHOCOLATE COATED CRUNCH",,2021-06-17,hipsquare,SQUARE ORGANICS,,858236003018,"ORGANIC COCONUT NECTAR, ORGANIC WHOLE GRAIN BROWN RICE PROTEIN, ORGANIC DARK CHOCOLATE (ORGANIC COCOA LIQUOR, ORGANIC DRIED CANE SYRUP, ORGANIC COCOA BUTTER), ORGANIC COCONUT OIL, ORGANIC OATS, ORGANIC COCOA LIQUOR, ORGANIC BROWN RICE CRISPS (ORGANIC BROWN RICE, ORGANIC BROWN RICE SYRUP, SEA SALT), SUNFLOWER LECITHIN, SEA SALT.",,48.0,g,,En. tyčinky,LI,48 g,2017-07-14,2021-06-17,United States,,,,,1003,25.0,,70.0,,,,,,,Protein,G
74929,1780894,branded_food,"ENERGY BAR, NATURAL",,2021-06-17,"Greens Plus, LLC ",GREENS PLUS,,769745500014,"ORGANIC DATES, ORGANIC ALMONDS, ORGANIC TAPIOCA SYRUP, PEA PROTEIN, CHICORY ROOT FIBER, *GREENS+ SUPERFOODS ADVANCED MULTI SUPERFOOD PROPRIETARY BLEND, ORGANIC QUINOA, ORGANIC BROWN RICE CRISPS (ORGANIC BROWN RICE, ORGANIC BROWN RICE SYRUP, SALT), ORGANIC PURIFIED STEVIA EXTRACT, MIXED TOCOPHEROLS (NATURAL VITAMIN E).",,59.0,g,,En. tyčinky,LI,59 g,2018-06-14,2021-06-17,United States,,,,,1004,15.25,,70.0,,,,,,,Lipid (tuk),G
74930,1780894,branded_food,"ENERGY BAR, NATURAL",,2021-06-17,"Greens Plus, LLC ",GREENS PLUS,,769745500014,"ORGANIC DATES, ORGANIC ALMONDS, ORGANIC TAPIOCA SYRUP, PEA PROTEIN, CHICORY ROOT FIBER, *GREENS+ SUPERFOODS ADVANCED MULTI SUPERFOOD PROPRIETARY BLEND, ORGANIC QUINOA, ORGANIC BROWN RICE CRISPS (ORGANIC BROWN RICE, ORGANIC BROWN RICE SYRUP, SALT), ORGANIC PURIFIED STEVIA EXTRACT, MIXED TOCOPHEROLS (NATURAL VITAMIN E).",,59.0,g,,En. tyčinky,LI,59 g,2018-06-14,2021-06-17,United States,,,,,1003,16.95,,70.0,,,,,,,Protein,G
75471,1789832,branded_food,"COCONUT CREAM PIE BARS, COCONUT CREAM PIE",,2021-06-17,"Small Planet Foods, Inc.",LARABAR,,21908453118,"DATES, UNSWEETENED COCONUT, CASHEWS, ALMONDS.",,48.0,g,,En. tyčinky,LI,,2021-04-22,2021-06-17,United States,,,,,1004,20.83,,70.0,,,,,,,Lipid (tuk),G
75472,1789832,branded_food,"COCONUT CREAM PIE BARS, COCONUT CREAM PIE",,2021-06-17,"Small Planet Foods, Inc.",LARABAR,,21908453118,"DATES, UNSWEETENED COCONUT, CASHEWS, ALMONDS.",,48.0,g,,En. tyčinky,LI,,2021-04-22,2021-06-17,United States,,,,,1003,6.25,,70.0,,,,,,,Protein,G
76037,1796581,branded_food,CHOCOLATE PEANUT BUTTER,,2021-06-17,"Woodbolt Distribution, LLC",PROTEIN BAR,,810390028023,"DAIRY PROTEIN BLEND [WHEY PROTEIN ISOLATE, MILK PROTEIN ISOLATE, WHEY PROTEIN COCOA CRISP (WHEY PROTEIN ISOLATE, WHEY PROTEIN CONCENTRATE, TAPIOCA STARCH, COCOA (PROCESSED WITH ALKALI), CALCIUM CARBONATE, SUNFLOWER LECITHIN)], VITAFIBER (ISOMALTO-OLIGOSACCHARIDES), PEANUT FLAVORED COATING (SUGAR, FRACTIONATED PALM KERNEL OIL, PARTIALLY DEFATTED PEANUT FLOUR, NONFAT MILK, PEANUT OIL, SOY LECITHIN, SALT), VEGETABLE GLYCERIN, WATER, CHICORY ROOT FIBER, PEANUTS, NATURAL FLAVOR, COCOA (PROCESSED WITH ALKALI), HIGH OLEIC SUNFLOWER OIL (WITH TOCOPHEROLS TO PROTECT FLAVOR), COCOA BUTTER, SALT, SUNFLOWER LECITHIN, STEVIA.",,60.0,g,,En. tyčinky,LI,60 g,2017-10-13,2021-06-17,United States,,,,,1004,11.67,,70.0,,,,,,,Lipid (tuk),G
76038,1796581,branded_food,CHOCOLATE PEANUT BUTTER,,2021-06-17,"Woodbolt Distribution, LLC",PROTEIN BAR,,810390028023,"DAIRY PROTEIN BLEND [WHEY PROTEIN ISOLATE, MILK PROTEIN ISOLATE, WHEY PROTEIN COCOA CRISP (WHEY PROTEIN ISOLATE, WHEY PROTEIN CONCENTRATE, TAPIOCA STARCH, COCOA (PROCESSED WITH ALKALI), CALCIUM CARBONATE, SUNFLOWER LECITHIN)], VITAFIBER (ISOMALTO-OLIGOSACCHARIDES), PEANUT FLAVORED COATING (SUGAR, FRACTIONATED PALM KERNEL OIL, PARTIALLY DEFATTED PEANUT FLOUR, NONFAT MILK, PEANUT OIL, SOY LECITHIN, SALT), VEGETABLE GLYCERIN, WATER, CHICORY ROOT FIBER, PEANUTS, NATURAL FLAVOR, COCOA (PROCESSED WITH ALKALI), HIGH OLEIC SUNFLOWER OIL (WITH TOCOPHEROLS TO PROTECT FLAVOR), COCOA BUTTER, SALT, SUNFLOWER LECITHIN, STEVIA.",,60.0,g,,En. tyčinky,LI,60 g,2017-10-13,2021-06-17,United States,,,,,1003,33.33,,70.0,,,,,,,Protein,G
76414,1804124,branded_food,"NUT & FRUIT BAR, ROASTED ALMOND, CRANBERRY & PUMPKIN SEEDS",,2021-06-17,The Quaker Oats Company,INIT,,30000563021,"ORGANIC ALMONDS, ORGANIC TAPIOCA SYRUP, DRIED CRANBERRIES (CRANBERRIES, SUGAR, SUNFLOWER OIL), ORGANIC PUMPKIN SEEDS, ORGANIC HONEY, CRISP RICE (RICE FLOUR, SUGAR, SALT), SUNFLOWER SEEDS (SUNFLOWER SEEDS, SUNFLOWER OIL), CHICORY ROOT FIBER, ORGANIC TAPIOCA SYRUP SOLIDS, ORGANIC CASHEWS, ORGANIC BLACK CHIA SEEDS, ORGANIC COCOA BUTTER, SOY LECITHIN, NATURAL FLAVOR, SEA SALT, TOCOPHEROLS (PRESERVATIVE).",,40.0,g,,En. tyčinky,LI,160 g,2017-11-04,2021-06-17,United States,,,,,1004,30.0,,70.0,,,,,,,Lipid (tuk),G
76415,1804124,branded_food,"NUT & FRUIT BAR, ROASTED ALMOND, CRANBERRY & PUMPKIN SEEDS",,2021-06-17,The Quaker Oats Company,INIT,,30000563021,"ORGANIC ALMONDS, ORGANIC TAPIOCA SYRUP, DRIED CRANBERRIES (CRANBERRIES, SUGAR, SUNFLOWER OIL), ORGANIC PUMPKIN SEEDS, ORGANIC HONEY, CRISP RICE (RICE FLOUR, SUGAR, SALT), SUNFLOWER SEEDS (SUNFLOWER SEEDS, SUNFLOWER OIL), CHICORY ROOT FIBER, ORGANIC TAPIOCA SYRUP SOLIDS, ORGANIC CASHEWS, ORGANIC BLACK CHIA SEEDS, ORGANIC COCOA BUTTER, SOY LECITHIN, NATURAL FLAVOR, SEA SALT, TOCOPHEROLS (PRESERVATIVE).",,40.0,g,,En. tyčinky,LI,160 g,2017-11-04,2021-06-17,United States,,,,,1003,12.5,,70.0,,,,,,,Protein,G
77949,1830006,branded_food,"CINNAMON RAISIN COOKIE BARS, CINNAMON RAISIN COOKIE",,2021-06-17,"Small Planet Foods, Inc.",LARABAR,,21908109978,"DATES, ALMONDS, RAISINS, APPLES, CINNAMON.",,45.0,g,,En. tyčinky,LI,,2021-04-22,2021-06-17,United States,,,,,1004,15.56,,70.0,,,,,,,Lipid (tuk),G
77950,1830006,branded_food,"CINNAMON RAISIN COOKIE BARS, CINNAMON RAISIN COOKIE",,2021-06-17,"Small Planet Foods, Inc.",LARABAR,,21908109978,"DATES, ALMONDS, RAISINS, APPLES, CINNAMON.",,45.0,g,,En. tyčinky,LI,,2021-04-22,2021-06-17,United States,,,,,1003,8.89,,70.0,,,,,,,Protein,G
80462,1894373,branded_food,"MISSION CLEAN PROTEIN BAR, CHOCOLATE BROWNIE",,2021-07-29,Iovate Health Sciences International Inc.,MUSCLETECH,MISSION1 BAR,631656500431,"PROTEIN BLEND (MILK PROTEIN ISOLATE, WHEY PROTEIN ISOLATE), ISOMALTO-OLIGOSACCHARIDES, GROUND ALMONDS, WATER, COCOA (PROCESSED WITH ALKALI), NATURAL FLAVOR, SOLUBLE CORN FIBER, RICE FLOUR, PALM OIL, ERYTHRITOL, SEA SALT, UNSWEETENED CHOCOLATE, REBAUDIOSIDE A (STEVIA), SOY LECITHIN, TOCOPHEROLS (PRESERVATIVE), SOYBEAN OIL.",,60.0,g,,En. tyčinky,LI,2.12 oz/60 g,2017-07-14,2021-07-29,United States,,,,,1004,10.0,,70.0,,,,,,,Lipid (tuk),G
80463,1894373,branded_food,"MISSION CLEAN PROTEIN BAR, CHOCOLATE BROWNIE",,2021-07-29,Iovate Health Sciences International Inc.,MUSCLETECH,MISSION1 BAR,631656500431,"PROTEIN BLEND (MILK PROTEIN ISOLATE, WHEY PROTEIN ISOLATE), ISOMALTO-OLIGOSACCHARIDES, GROUND ALMONDS, WATER, COCOA (PROCESSED WITH ALKALI), NATURAL FLAVOR, SOLUBLE CORN FIBER, RICE FLOUR, PALM OIL, ERYTHRITOL, SEA SALT, UNSWEETENED CHOCOLATE, REBAUDIOSIDE A (STEVIA), SOY LECITHIN, TOCOPHEROLS (PRESERVATIVE), SOYBEAN OIL.",,60.0,g,,En. tyčinky,LI,2.12 oz/60 g,2017-07-14,2021-07-29,United States,,,,,1003,33.33,,70.0,,,,,,,Protein,G
80685,1896528,branded_food,"SNACK BAR, CHERRY COCONUT",,2021-07-29,Folton Gold Inc.,FLYJOY,,862074000054,"ALMOND BUTTER, ORGANIC BROWN RICE SYRUP, TURBINADO SUGAR, DRIED CHERRIES (RED TART CHERRIES, APPLE JUICE CONCENTRATE, SUNFLOWER OIL), UNSWEETENED COCONUT FLAKES, ORGANIC QUINOA CRISPS, GLUTEN-FREE ROLLED OATS, ALMONDS, FLAX MEAL, CHIA SEEDS.",,39.0,g,,En. tyčinky,LI,39 g/1.4 oz,2017-11-02,2021-07-29,United States,,,,,1004,20.51,,70.0,,,,,,,Lipid (tuk),G
80686,1896528,branded_food,"SNACK BAR, CHERRY COCONUT",,2021-07-29,Folton Gold Inc.,FLYJOY,,862074000054,"ALMOND BUTTER, ORGANIC BROWN RICE SYRUP, TURBINADO SUGAR, DRIED CHERRIES (RED TART CHERRIES, APPLE JUICE CONCENTRATE, SUNFLOWER OIL), UNSWEETENED COCONUT FLAKES, ORGANIC QUINOA CRISPS, GLUTEN-FREE ROLLED OATS, ALMONDS, FLAX MEAL, CHIA SEEDS.",,39.0,g,,En. tyčinky,LI,39 g/1.4 oz,2017-11-02,2021-07-29,United States,,,,,1003,10.26,,70.0,,,,,,,Protein,G
80700,1896575,branded_food,"PROTEIN BAR, BANANA NUT MUFFIN",,2021-07-29,"Quest Nutrition, LLC",QUEST BAR,,888849000739,"PROTEIN BLEND (WHEY PROTEIN ISOLATE, MILK PROTEIN ISOLATE), ISOMALTO-OLIGOSACCHARIDES* (PREBIOTIC FIBER), ALMONDS, WATER, ERYTHRITOL, WALNUTS, DRIED BANANAS. CONTAINS LESS THAN 2% OF THE FOLLOWING: SEA SALT, CINNAMON, STEVIOL GLYCOSIDES (STEVIA), NATURAL FLAVORS.",,60.0,g,,En. tyčinky,LI,2.12 oz/60 g,2017-07-14,2021-07-29,United States,,,,,1004,8.33,,70.0,,,,,,,Lipid (tuk),G
80701,1896575,branded_food,"PROTEIN BAR, BANANA NUT MUFFIN",,2021-07-29,"Quest Nutrition, LLC",QUEST BAR,,888849000739,"PROTEIN BLEND (WHEY PROTEIN ISOLATE, MILK PROTEIN ISOLATE), ISOMALTO-OLIGOSACCHARIDES* (PREBIOTIC FIBER), ALMONDS, WATER, ERYTHRITOL, WALNUTS, DRIED BANANAS. CONTAINS LESS THAN 2% OF THE FOLLOWING: SEA SALT, CINNAMON, STEVIOL GLYCOSIDES (STEVIA), NATURAL FLAVORS.",,60.0,g,,En. tyčinky,LI,2.12 oz/60 g,2017-07-14,2021-07-29,United States,,,,,1003,33.33,,70.0,,,,,,,Protein,G
80716,1896856,branded_food,"HOPE BARS, SUPERFOOD QUINOA BAR, PEANUT BUTTER CHOCOLATE, PEANUT BUTTER CHOCOLATE",,2021-07-29,"Preston, Skahan and Smith International",HOPE BARS,,701936098955,"ORGANIC QUINOA PUFFS, PEANUT BUTTER (PEANUTS), HONEY, ORGANIC HEMP SEEDS, ORGANIC BROWN RICE SYRUP, ORGANIC BROWN RICE CRISPS, ORGANIC 70% DARK CHOCOLATE (ORGANIC COCOA LIQUOR, ORGANIC CANE SUGAR, ORGANIC COCOA BUTTER, ORGANIC COCOA POWDER), PURE VANILLA EXTRACT, ORGANIC MILLET PUFFS, SEA SALT.",,46.0,g,,En. tyčinky,LI,1.6 oz/46 g,2017-10-29,2021-07-29,United States,,,,,1004,15.22,,70.0,,,,,,,Lipid (tuk),G
80717,1896856,branded_food,"HOPE BARS, SUPERFOOD QUINOA BAR, PEANUT BUTTER CHOCOLATE, PEANUT BUTTER CHOCOLATE",,2021-07-29,"Preston, Skahan and Smith International",HOPE BARS,,701936098955,"ORGANIC QUINOA PUFFS, PEANUT BUTTER (PEANUTS), HONEY, ORGANIC HEMP SEEDS, ORGANIC BROWN RICE SYRUP, ORGANIC BROWN RICE CRISPS, ORGANIC 70% DARK CHOCOLATE (ORGANIC COCOA LIQUOR, ORGANIC CANE SUGAR, ORGANIC COCOA BUTTER, ORGANIC COCOA POWDER), PURE VANILLA EXTRACT, ORGANIC MILLET PUFFS, SEA SALT.",,46.0,g,,En. tyčinky,LI,1.6 oz/46 g,2017-10-29,2021-07-29,United States,,,,,1003,13.04,,70.0,,,,,,,Protein,G
81367,1905772,branded_food,"PRO BAR, BITE ORGANIC ENERGY BAR, PEANUT BUTTER CHOCOLATE CHIP, PEANUT BUTTER CHOCOLATE CHIP",,2021-07-29,PROBAR LLC ,PRO BAR,BITE,853152120177,"TAPIOCA SYRUP, ROLLED OATS, PEANUT BUTTER (PEANUTS), CRISP BROWN RICE, DRIED CANE SYRUP, BROWN RICE PROTEIN, WHOLE GRAIN BROWN RICE FLOUR, CHOCOLATE LIQUOR, SUNFLOWER SEEDS, AGAVE FIBER (INULIN), GLYCERINE, EXPELLER PRESSED CANOLA OIL, FLAX SEEDS, CHIA SEEDS, NATURAL PEANUT BUTTER FLAVOR, PEANUT EXTRACT, RICE SYRUP, OAT FLOUR, SALT, MOLASSES, COCOA BUTTER, NATURAL CARAMEL FLAVOR, ROSEMARY EXTRACT, VANILLA EXTRACT.",,46.0,g,,En. tyčinky,LI,6.48 oz/184 g,2017-08-28,2021-07-29,United States,,,,,1004,17.39,,70.0,,,,,,,Lipid (tuk),G
81368,1905772,branded_food,"PRO BAR, BITE ORGANIC ENERGY BAR, PEANUT BUTTER CHOCOLATE CHIP, PEANUT BUTTER CHOCOLATE CHIP",,2021-07-29,PROBAR LLC ,PRO BAR,BITE,853152120177,"TAPIOCA SYRUP, ROLLED OATS, PEANUT BUTTER (PEANUTS), CRISP BROWN RICE, DRIED CANE SYRUP, BROWN RICE PROTEIN, WHOLE GRAIN BROWN RICE FLOUR, CHOCOLATE LIQUOR, SUNFLOWER SEEDS, AGAVE FIBER (INULIN), GLYCERINE, EXPELLER PRESSED CANOLA OIL, FLAX SEEDS, CHIA SEEDS, NATURAL PEANUT BUTTER FLAVOR, PEANUT EXTRACT, RICE SYRUP, OAT FLOUR, SALT, MOLASSES, COCOA BUTTER, NATURAL CARAMEL FLAVOR, ROSEMARY EXTRACT, VANILLA EXTRACT.",,46.0,g,,En. tyčinky,LI,6.48 oz/184 g,2017-08-28,2021-07-29,United States,,,,,1003,13.04,,70.0,,,,,,,Protein,G
82696,1926707,branded_food,"PAMELA'S, WHENEVER BARS, BARS, OAT RAISINS WALNUT SPICE, OAT RAISINS WALNUT SPICE",,2021-07-29,Pamela's Products Inc.,PAMELA'S,WHENEVER BARS,93709600220,"GLUTEN-FREE OATS, ORGANIC AGAVE, RICE BLEND (BROWN RICE FLOUR, WHITE RICE FLOUR, TAPIOCA STARCH, SWEET RICE FLOUR, XANTHAN GUM), COCONUT SUGAR, RAISINS, ORGANIC EGGS, MONOUNSATURATED, SAFFLOWER OIL, WALNUTS, COCONUT, CHIA SEEDS, NATURAL VANILLA FLAVOR, SPICES, BAKING SODA, SEA SALT, XANTHAN GUM, GRAINLESS & ALUMINUM FREE BAKING POWDER (SODIUM ACID PYROPHOSPHATE, POTATO STARCH, SODIUM BICARBONATE). ",,40.0,g,,En. tyčinky,LI,7.05 oz/200 g,2018-06-29,2021-07-29,United States,,,,,1004,22.5,,70.0,,,,,,,Lipid (tuk),G
82697,1926707,branded_food,"PAMELA'S, WHENEVER BARS, BARS, OAT RAISINS WALNUT SPICE, OAT RAISINS WALNUT SPICE",,2021-07-29,Pamela's Products Inc.,PAMELA'S,WHENEVER BARS,93709600220,"GLUTEN-FREE OATS, ORGANIC AGAVE, RICE BLEND (BROWN RICE FLOUR, WHITE RICE FLOUR, TAPIOCA STARCH, SWEET RICE FLOUR, XANTHAN GUM), COCONUT SUGAR, RAISINS, ORGANIC EGGS, MONOUNSATURATED, SAFFLOWER OIL, WALNUTS, COCONUT, CHIA SEEDS, NATURAL VANILLA FLAVOR, SPICES, BAKING SODA, SEA SALT, XANTHAN GUM, GRAINLESS & ALUMINUM FREE BAKING POWDER (SODIUM ACID PYROPHOSPHATE, POTATO STARCH, SODIUM BICARBONATE). ",,40.0,g,,En. tyčinky,LI,7.05 oz/200 g,2018-06-29,2021-07-29,United States,,,,,1003,5.0,,70.0,,,,,,,Protein,G
84298,1952591,branded_food,"CHEWY GRANOLA BAR, COCONUT CREAM",,2021-07-29,McKee Foods Corporation,SUNBELT BAKERY,,24300735486,"GRANOLA (WHOLE GRAIN ROLLED OATS, SUGAR, GRAHAM CRACKER PIECES [WHOLE WHEAT FLOUR, FRUCTOSE, SOYBEAN OIL, DEXTROSE, SUGAR, CORN SYRUP, BAKING SODA, SALT, HONEY], PALM KERNEL AND SOYBEAN OILS, CORN SYRUP, HONEY, MOLASSES, SOY LECITHIN, SALT, COCONUT, PEANUTS, ALMONDS, SOY FLOUR, EGG WHITES, CORN STARCH), CORN SYRUP, CRISP RICE (RICE FLOUR, SUGAR, WHEY, SALT, BARLEY MALT, WHEAT FLOUR, DEXTROSE), WHITE CONFECTIONERY DROPS (SUGAR, PALM KERNEL OIL, NONFAT MILK POWDER, WHOLE MILK POWDER, WHEY, PALM OIL, SOY LECITHIN, VANILLA, MILK), COCONUT, PALM KERNEL AND SOYBEAN OILS, WATER, SORBITOL, NONFAT DRY MILK, SOY LECITHIN, NATURAL FLAVOR, SALT, SUGAR, CARRAGEENAN.",,29.0,g,,En. tyčinky,LI,1.0 oz/29 g,2018-07-06,2021-07-29,United States,,,,,1004,17.24,,70.0,,,,,,,Lipid (tuk),G
84299,1952591,branded_food,"CHEWY GRANOLA BAR, COCONUT CREAM",,2021-07-29,McKee Foods Corporation,SUNBELT BAKERY,,24300735486,"GRANOLA (WHOLE GRAIN ROLLED OATS, SUGAR, GRAHAM CRACKER PIECES [WHOLE WHEAT FLOUR, FRUCTOSE, SOYBEAN OIL, DEXTROSE, SUGAR, CORN SYRUP, BAKING SODA, SALT, HONEY], PALM KERNEL AND SOYBEAN OILS, CORN SYRUP, HONEY, MOLASSES, SOY LECITHIN, SALT, COCONUT, PEANUTS, ALMONDS, SOY FLOUR, EGG WHITES, CORN STARCH), CORN SYRUP, CRISP RICE (RICE FLOUR, SUGAR, WHEY, SALT, BARLEY MALT, WHEAT FLOUR, DEXTROSE), WHITE CONFECTIONERY DROPS (SUGAR, PALM KERNEL OIL, NONFAT MILK POWDER, WHOLE MILK POWDER, WHEY, PALM OIL, SOY LECITHIN, VANILLA, MILK), COCONUT, PALM KERNEL AND SOYBEAN OILS, WATER, SORBITOL, NONFAT DRY MILK, SOY LECITHIN, NATURAL FLAVOR, SALT, SUGAR, CARRAGEENAN.",,29.0,g,,En. tyčinky,LI,1.0 oz/29 g,2018-07-06,2021-07-29,United States,,,,,1003,6.9,,70.0,,,,,,,Protein,G
84374,1953400,branded_food,"PEANUT BUTTER CHIP CHEWY GRANOLA BARS, PEANUT BUTTER",,2021-07-29,McKee Foods Corporation,SUNBELT BAKERY,,24300033032,"GRANOLA (WHOLE GRAIN OATS, SUGAR, PALM KERNEL AND SOYBEAN OILS, CORN SYRUP, COCONUT, HONEY, MOLASSES, SOY LECITHIN, SALT, CORN STARCH, PEANUTS, ALMONDS, SOY FLOUR, EGG WHITES), CORN SYRUP, CRISP RICE (RICE FLOUR, SUGAR, WHEY, SALT, BARLEY MALT, WHEAT FLOUR, DEXTROSE), PEANUT DROPS (SUGAR, PALM KERNEL AND PALM OIL, PARTIALLY DEFATTED PEANUT FLOUR, NONFAT DRY MILK, ANHYDROUS DEXTROSE, SALT, SOY LECITHIN), PALM KERNEL AND SOYBEAN OILS, PEANUT BUTTER (PEANUTS, PEANUT OIL, SALT), WATER, NONFAT DRY MILK, SORBITOL, SOY LECITHIN, SALT, SUGAR, CARRAGEENAN.",,31.0,g,,En. tyčinky,LI,465 g,2018-09-09,2021-07-29,United States,,,,,1004,19.35,,70.0,,,,,,,Lipid (tuk),G
84375,1953400,branded_food,"PEANUT BUTTER CHIP CHEWY GRANOLA BARS, PEANUT BUTTER",,2021-07-29,McKee Foods Corporation,SUNBELT BAKERY,,24300033032,"GRANOLA (WHOLE GRAIN OATS, SUGAR, PALM KERNEL AND SOYBEAN OILS, CORN SYRUP, COCONUT, HONEY, MOLASSES, SOY LECITHIN, SALT, CORN STARCH, PEANUTS, ALMONDS, SOY FLOUR, EGG WHITES), CORN SYRUP, CRISP RICE (RICE FLOUR, SUGAR, WHEY, SALT, BARLEY MALT, WHEAT FLOUR, DEXTROSE), PEANUT DROPS (SUGAR, PALM KERNEL AND PALM OIL, PARTIALLY DEFATTED PEANUT FLOUR, NONFAT DRY MILK, ANHYDROUS DEXTROSE, SALT, SOY LECITHIN), PALM KERNEL AND SOYBEAN OILS, PEANUT BUTTER (PEANUTS, PEANUT OIL, SALT), WATER, NONFAT DRY MILK, SORBITOL, SOY LECITHIN, SALT, SUGAR, CARRAGEENAN.",,31.0,g,,En. tyčinky,LI,465 g,2018-09-09,2021-07-29,United States,,,,,1003,6.45,,70.0,,,,,,,Protein,G
84745,1958440,branded_food,"PLANT-BASED HIGH PROTEIN WEIGHT LOSS BAR, CHOCOLATE FUDGE",,2021-07-29,"Garden of Life, Inc.",GARDEN OF LIFE,ORGANIC FIT,658010123921,"ORGANIC SOLUBLE TAPIOCA FIBER, ORGANIC VEGETABLE GLYCERIN, ORGANIC ALMONDS, ORGANIC PEA PROTEIN, ORGANIC CHOCOLATE COATING (ORGANIC COCOA NIBS, ORGANIC ERYTHRITOL, ORGANIC TAPIOCA FIBER, ORGANIC COCOA BUTTER, NATURAL LICORICE FLAVOR, ORGANIC STEVIA EXTRACT (LEAF), ORGANIC SUNFLOWER LECITHIN, ORGANIC VANILLA BEAN EXTRACT), ORGANIC PEA CRISPS (ORGANIC PEA PROTEIN, ORGANIC STARCH), ORGANIC SPROUTED BROWN RICE PROTEIN, ORGANIC CACAO, ORGANIC ACACIA FIBER, ORGANIC CAROB, ORGANIC FLAVOR, ORGANIC SVETOL GREEN COFFEE BEAN EXTRACT, ORGANIC ASHWAGANDHA, SEA SALT, ORGANIC CINNAMON.",,55.0,g,,En. tyčinky,LI,7.76 oz/220 g,2020-01-11,2021-07-29,United States,,,,,1004,12.73,,70.0,,,,,,,Lipid (tuk),G
84746,1958440,branded_food,"PLANT-BASED HIGH PROTEIN WEIGHT LOSS BAR, CHOCOLATE FUDGE",,2021-07-29,"Garden of Life, Inc.",GARDEN OF LIFE,ORGANIC FIT,658010123921,"ORGANIC SOLUBLE TAPIOCA FIBER, ORGANIC VEGETABLE GLYCERIN, ORGANIC ALMONDS, ORGANIC PEA PROTEIN, ORGANIC CHOCOLATE COATING (ORGANIC COCOA NIBS, ORGANIC ERYTHRITOL, ORGANIC TAPIOCA FIBER, ORGANIC COCOA BUTTER, NATURAL LICORICE FLAVOR, ORGANIC STEVIA EXTRACT (LEAF), ORGANIC SUNFLOWER LECITHIN, ORGANIC VANILLA BEAN EXTRACT), ORGANIC PEA CRISPS (ORGANIC PEA PROTEIN, ORGANIC STARCH), ORGANIC SPROUTED BROWN RICE PROTEIN, ORGANIC CACAO, ORGANIC ACACIA FIBER, ORGANIC CAROB, ORGANIC FLAVOR, ORGANIC SVETOL GREEN COFFEE BEAN EXTRACT, ORGANIC ASHWAGANDHA, SEA SALT, ORGANIC CINNAMON.",,55.0,g,,En. tyčinky,LI,7.76 oz/220 g,2020-01-11,2021-07-29,United States,,,,,1003,25.45,,70.0,,,,,,,Protein,G
85097,1963731,branded_food,"PEANUT BUTTER PLANT-BASED PROTEIN BAR, PEANUT BUTTER",,2021-07-29,Redd Energy,R.E.D.D.,,858906004024,"PEANUTS, PREBIOTIC DIETARY TAPIOCA FIBER, REDD PROTEIN BLEND (PEA PROTEIN, *HEMP PROTEIN, *PUMPKIN SEED PROTEIN), *OATS, *DATES, *CHOCOLATE LIQUOR, VEGETABLE GLYCERINE, *CHIA SEEDS, *QUINOA, NATURAL FLAVORS, REDD SUPERFOODS BLEND (*MACA ROOT POWDER, *CORDYCEPS MUSHROOM POWDER, *REISHI MUSHROOM POWDER, *CHAGA MUSHROOM POWDER, *GOJI BERRY POWDER, *ACAI POWDER, *TURMERIC), SEA SALT, SUNFLOWER LECITHIN, MONK FRUIT EXTRACT, ROSEMARY EXTRACT (TO PRESERVE FRESHNESS), PROBIOTICS (BACILLUS COAGULANS SNZ 1969).",,52.0,g,,En. tyčinky,LI,1.8 oz/52 g,2019-09-28,2021-07-29,United States,,,,,1004,21.15,,70.0,,,,,,,Lipid (tuk),G
